#          k           1          b1          b2          b3          b4       b1*b1       b1*b2       b1*b3       b1*b4       b2*b2       b2*b4       b4*b4       b1*b5       b1*b6       b1*b7          b5          b6          b7
   0.0271765    -80.9982    -131.717    -40.9241    -25.2916    -39.8414    -317.141     548.131    -95.6316     440.768    -221.612    -300.748     -69.649      19.669     6.52993     3.91233     5.20284     3.11603      2.2236     98.8639    0.141778   0.0376731
   0.0283839    -84.0849    -136.556    -41.7489    -26.3542    -40.3896    -336.482     585.434    -99.6838     473.854    -235.239    -320.328    -74.8314     20.7682     6.89214     4.12802     5.49152     3.28996      2.3476     98.7432    0.142547   0.0378746
   0.0296449    -86.9875    -141.032    -42.4533    -27.3629    -40.7831    -357.305     625.785    -103.544     509.995    -250.011    -341.968    -80.8886     21.8775     7.25869     4.34663      5.7835     3.46326     2.47041     98.6309    0.153063   0.0410539
   0.0309619    -89.6937    -145.162    -43.0507    -28.3076    -41.0479    -379.179     668.079    -107.166     548.095    -265.427    -364.705    -87.3646     22.9726     7.61766     4.56086     6.06992     3.63395      2.5925      98.507    0.166619   0.0442247
   0.0323375    -92.1059    -148.525    -43.5528     -29.199    -41.1922     -400.79     711.081     -110.59      586.93    -280.927    -387.464    -93.7483     24.0451     7.96943     4.77001     6.34979     3.80059     2.71203     98.3502    0.166625   0.0442229
   0.0337741    -94.3893    -151.428    -43.9437    -30.0997     -41.202    -422.394     755.564    -114.059     627.279    -296.869    -410.954     -100.39      25.159     8.33494     4.98883     6.64229     3.97494     2.83455     98.1723    0.161001    0.042653
   0.0352746    -96.9056    -154.935    -44.1894    -31.0709    -41.0385    -445.889     803.447    -117.812     671.071    -314.134    -436.911    -108.135     26.3958     8.73932     5.22846     6.96312     4.16692     2.97097     98.0039    0.169068     0.04469
   0.0368417    -99.5971    -159.129    -44.2945    -32.0579    -40.7049    -471.697     854.343    -121.633     717.936    -332.555     -465.03    -116.849     27.7064     9.16801     5.48258     7.30478     4.36884     3.11531     97.8373    0.188809   0.0496067
   0.0384785    -101.875    -162.387     -44.283    -32.9445    -40.2402    -497.351     905.858    -125.072     765.494    -351.046    -493.217    -125.533     28.9589     9.57798     5.72774     7.63144     4.56368     3.25358     97.6316     0.19584   0.0511569
    0.040188    -103.378    -163.481    -44.1421    -33.7048    -39.6305    -521.555     958.501    -128.047     814.266    -369.846    -521.954    -134.429     30.1389     9.96128     5.95564     7.93751     4.74527     3.38246     97.3947    0.192287    0.050425
   0.0419734    -104.489    -163.562    -43.8225    -34.4008    -38.8188     -546.78      1015.1      -130.8     867.091     -390.25    -553.792    -144.779     31.3386     10.3489     6.18462     8.24571     4.92771     3.51099      97.172     0.20812   0.0549236
   0.0438381    -105.833     -164.65    -43.3304    -35.1028    -37.8181    -574.553     1074.17    -133.579     922.524    -411.588    -587.452    -155.984     32.5988     10.7589     6.42808     8.57238     5.12169     3.64982     96.9375    0.230875   0.0610853
   0.0457857      -107.6    -167.099    -42.6791    -35.8827    -36.6486    -603.423      1133.2    -136.664     978.077    -432.689    -620.687    -166.972     33.9584     11.1993     6.68912     8.92327     5.32968     3.79853     96.6481    0.233469   0.0617762
   0.0478198     -109.69     -170.21    -41.7859    -36.8085    -35.2089    -633.479     1195.64    -140.329     1037.26    -455.111    -656.554    -179.234     35.5393     11.7087     6.99039     9.32911     5.56973     3.96647     96.3598    0.246697   0.0654852
   0.0499443     -112.28    -174.635    -40.6087    -37.8925    -33.4485    -665.651     1261.74     -144.61     1100.38    -478.933    -695.259    -192.895     37.3589      12.297     7.33892      9.7979     5.84742     4.16449     96.0737    0.276567   0.0732294
   0.0521632     -115.71    -181.832    -39.1493    -39.1016    -31.3711    -700.291     1327.59    -149.376     1163.61    -502.326    -733.276    -206.275     39.3649     12.9443     7.72219     10.3136      6.1528     4.38224     95.7252    0.282427   0.0744506
   0.0544806    -119.805    -191.373    -37.2923       -40.4    -28.8308    -739.181     1397.51    -154.537     1231.35    -527.207    -774.475    -221.222     41.5785     13.6559     8.14175     10.8795     6.48709     4.61782     95.3838    0.306495   0.0800434
    0.056901    -123.926    -201.138    -34.9998    -41.7377    -25.7772    -779.235     1470.39     -159.85     1302.57    -553.033    -817.577    -237.298     43.9415     14.4172     8.59246     11.4865      6.8462     4.87334     95.0302    0.338822    0.088241
   0.0594289    -127.705    -210.108    -32.2616    -43.0409    -22.2007    -818.198     1543.53    -165.062     1374.62    -578.519    -860.404     -253.34     46.3546     15.1908     9.04988     12.1036     7.21067     5.13051     94.6217    0.347244   0.0913174
   0.0620692    -131.254    -219.064    -28.9671    -44.2535    -17.9617    -860.308     1622.16    -169.949     1452.79    -606.051    -907.568    -271.666     48.8286     15.9817     9.51481     12.7339      7.5811     5.39256     94.2476    0.390502    0.103029
   0.0648267    -134.516    -228.089    -25.1878    -45.3032    -13.1434    -903.427     1700.42    -174.221     1531.25    -632.955    -953.908    -289.819     51.2038     16.7413     9.96405     13.3389     7.93905     5.64743     93.8155    0.408655    0.108157
   0.0677067    -136.874    -234.999    -20.8561    -46.1704    -7.66527    -947.056      1783.3    -177.816     1614.96    -661.541    -1003.96    -310.021     53.5214     17.4747     10.3952     13.9233     8.28256     5.88869     93.4163    0.451326    0.118642
   0.0707147    -137.841    -238.024     -16.077     -46.819    -1.64811    -987.027     1866.83     -180.56     1699.94    -690.093    -1054.41    -330.708     55.6666     18.1567     10.7969     14.4667     8.60553      6.1172     92.9928    0.481205    0.126034
   0.0738564    -137.431    -237.552    -10.8774    -47.1817     4.86709    -1026.06     1953.89    -182.187     1788.96    -720.028    -1108.02    -353.209     57.6009     18.7663     11.1553     14.9524     8.88821     6.31706      92.616     0.52733    0.137037
   0.0771375    -135.542    -233.666     -5.4117    -47.1366     11.6997    -1064.08     2041.89    -182.199      1879.3     -750.32    -1162.77    -376.551     59.0931     19.2428     11.4386     15.3333     9.11335     6.47694     92.2537    0.564518    0.148791
   0.0805645    -131.556    -223.948    0.225015    -46.6816     18.7313    -1099.36     2133.97    -180.554     1973.92    -782.568    -1221.69    -402.161     60.1366     19.5793     11.6378     15.6003     9.27262     6.58903     91.9889    0.624542    0.164332
   0.0841437    -125.262     -206.96     5.81792    -45.9026     25.6978    -1127.35     2226.53    -177.532     2069.01    -815.298    -1281.81    -428.541     60.7372     19.7864     11.7672     15.7651     9.37558     6.66576     91.7861     0.66886    0.176195
    0.087882    -117.687    -185.797     11.2931    -44.9414     32.5052    -1153.91     2324.85    -173.686     2169.64    -851.083    -1348.06    -458.005     61.1135     19.9302     11.8595     15.8798     9.44928     6.72198     91.7548    0.742188    0.195544
   0.0917863    -110.537    -165.799     16.4855    -44.0075     38.9491    -1182.66      2424.3    -169.819     2271.05    -887.876     -1416.3    -488.475     61.4577     20.0849     11.9649      16.003     9.53209     6.78467     91.8399    0.800691    0.209885
   0.0958641    -104.651    -149.374     21.3885    -43.2875     45.0029    -1216.32     2526.77    -166.708      2375.2    -926.755    -1488.83    -521.156     62.0921     20.3424     12.1327     16.2082     9.66822     6.88668     92.0415    0.876645    0.233324
    0.100123    -99.8878    -136.473     25.9218    -42.7557     50.4954    -1250.99     2625.36    -164.507     2475.55    -965.198    -1561.54    -554.572     63.0869     20.6968     12.3505     16.4906     9.84051     7.01118     92.1156    0.971682    0.257353
    0.104571    -97.1441     -129.56     30.2251    -42.5993     55.6478    -1290.31     2723.04    -163.946     2574.91    -1003.84    -1634.95    -588.508     64.7233     21.2312      12.667     16.9164     10.0927     7.18844     92.2181      1.0486    0.276758
    0.109217    -98.2834    -132.963     34.8818    -43.2547     61.3827    -1349.46      2842.7    -166.293     2695.45    -1050.83     -1722.6    -628.046     67.5692     22.1863     13.2427     17.6773     10.5513     7.51724     93.0582     1.14852    0.304043
    0.114069    -102.137    -144.886     39.9668    -44.3221     67.6774    -1422.34     2971.74    -170.242     2825.58    -1101.45    -1817.12    -670.742     71.1996     23.3964     13.9681     18.6434     11.1294     7.93004     94.1369     1.27118    0.339616
    0.119137    -106.537    -158.942     45.5325    -45.4738     74.5478    -1498.11     3102.28    -174.626     2957.98    -1152.53    -1913.19    -714.598     75.1776     24.7034     14.7451     19.6829     11.7498     8.37138     95.1896     1.40404    0.374342
     0.12443    -109.342    -168.796     51.5612    -46.3562     81.9502    -1568.58     3230.74    -178.052     3089.25     -1202.7    -2008.54    -758.779     78.9187     25.9163     15.4644     20.6493     12.3215     8.77497     96.0899     1.53706    0.408351
    0.129958    -109.375    -171.274     57.9221    -46.6695     89.7152    -1631.39     3356.13    -179.268     3218.34    -1251.78    -2103.01    -803.315      81.856     26.8736     16.0312     21.4102     12.7732     9.09774     96.8459      1.6793    0.446569
    0.135731    -106.065    -164.292     64.3508    -46.3375     97.5142    -1683.74     3477.96    -177.906     3344.48    -1299.97    -2196.93    -848.376     83.7323     27.4977     16.4072     21.9093     13.0727     9.31053     97.4536     1.83445    0.488889
    0.141761     -99.126    -146.252     70.5145    -45.3814     104.931    -1722.51     3595.51    -173.973     3466.58    -1347.41    -2290.53    -894.036      84.451     27.7674     16.5772     22.1228     13.2069     9.40995     97.9364      2.0043    0.532627
    0.148059    -89.6772    -119.974     76.1262    -44.0401     111.604    -1749.32     3708.21    -168.417     3583.73    -1394.26       -2384     -940.31     84.3823     27.8101     16.6195     22.1567     13.2407     9.43951     98.3327     2.19157    0.583723
        0.15    -86.7666     -111.77      77.683    -43.6244     113.436    -1756.84     3741.92    -166.681      3618.7    -1408.61    -2412.79    -954.671     84.3264     27.8138     16.6275     22.1612     13.2483     9.44684     98.4475     2.25763    0.603232
    0.154637     -80.571     -94.543     81.0452    -42.7099     117.353    -1774.33     3815.99    -162.884     3695.64    -1440.63    -2477.45    -987.174     84.2833     27.8497     16.6602     22.1881     13.2743     9.46924     98.6398     2.39367    0.637844
    0.157895    -77.1679    -85.5447     83.1775    -42.1645     119.808    -1789.58     3866.17    -160.616     3747.71    -1462.76    -2522.34    -1009.87     84.4208     27.9236     16.7155     22.2503     13.3184     9.50362     98.7574     2.49809    0.667299
    0.161507    -74.4023    -79.0564     85.3703    -41.6504     122.308    -1809.73     3919.14    -158.525     3802.71    -1486.59    -2570.91    -1034.56     84.7688     28.0599     16.8007     22.3573     13.3863     9.55342     98.8689     2.61577    0.695918
    0.165789    -72.3847    -75.5681     87.8032    -41.1881     125.058    -1837.52     3979.13    -156.684     3865.05    -1513.62    -2626.28    -1062.88     85.4829     28.3093     16.9542      22.557     13.5086     9.64172     98.9757     2.75109    0.734228
    0.168682    -71.6083    -75.1308     89.3969    -40.9617     126.852    -1858.45     4019.56    -155.844     3907.08    -1532.09     -2664.2    -1082.33     86.1949     28.5387     17.0877     22.7387     13.6149     9.71737     99.0508     2.85587     0.76303
    0.173684    -70.9287    -76.4503     92.0519    -40.6954      129.82    -1894.52     4084.82    -154.987     3975.18    -1562.07     -2726.2    -1114.35     87.7008     29.0031     17.3589     23.1088      13.831      9.8688     99.1159     3.02316    0.805362
    0.176176     -70.728    -77.5152     93.3558    -40.5953     131.287    -1912.69     4116.97    -154.717     4008.79    -1576.89    -2756.83    -1130.24     88.5378      29.258      17.506     23.3119     13.9482     9.95067     99.1477       3.113    0.830999
    0.181579    -70.1759    -79.5753     96.1764    -40.3613     134.446    -1950.61     4184.12    -154.125     4079.19    -1607.95    -2821.43    -1163.88     90.3567     29.7959     17.8133     23.7404      14.193     10.1207     99.2071     3.30916    0.882976
